"","data_set","c1_size","c2_size","c3_size","c1_intensity","c2_intensity","c3_intensity","c1_x_centroid","c2_x_centroid","c3_x_centroid","c1_y_centroid","c2_y_centroid","c3_y_centroid","tumor"
"325","train",8853,27251,7512,0.0237588676044231,0.35830813188355,0.931921213639901,87.4546481418728,97.0100913727937,93.6972843450479,104.315938100079,120.940369160765,114.750931842386,1
"326","train",14228,22763,6625,0.120516848853664,0.38516098966924,0.912925194228676,92.8508574641552,93.4524447568422,101.641056603774,122.025231937026,113.067170408118,116.428830188679,1
"327","train",14791,17677,11148,0.041759363470895,0.39618114598894,0.926388273285613,88.3619092691502,94.7941958477117,102.177430929315,136.994118044757,95.219154833965,123.053013993541,1
"328","train",12833,23303,7480,0.024841592524173,0.455152875208315,0.934529726329071,96.3714641938752,97.1090846672102,83.1609625668449,129.716044572586,110.305239668712,113.125,1
"329","train",8446,25682,9488,0.0279867950021584,0.491914990433535,0.93040910293294,94.4265924698082,93.6243672611167,96.935497470489,135.55588444234,109.54547932404,118.361298482293,1
"330","train",9969,23900,9747,0.178565710565531,0.593463942899386,0.862356843835372,91.0609890661049,91.8619665271967,104.485893095311,120.574581201725,122.874811715481,96.7013440032831,1
"331","train",17008,16458,10150,0.190336957925183,0.447562780124724,0.826505553945783,101.402340075259,96.9760602746385,78.9191133004926,128.657102539981,102.173654149957,119.358620689655,1
"332","train",13075,19603,10938,0.0594779739811726,0.338512012467019,0.859382831574782,100.17154875717,97.123195429271,83.0191076979338,119.150363288719,111.632199153191,122.055860303529,1
"333","train",11899,25419,6298,0.0427434172257055,0.378862808351554,0.941415575439479,93.372972518699,95.4590267123018,92.7586535408066,114.358685603832,118.89181321059,110.892187996189,1
"334","train",10780,26146,6690,0.0337691440212437,0.41075304136792,0.942911574196214,85.3307977736549,97.8083071980418,96.3452914798206,120.963636363636,113.607167444351,120.613303437967,1
"335","train",9950,26622,7044,0.0198809734949247,0.359827416805434,0.876480052554856,91.6219095477387,93.8377281947262,101.068427030097,121.155979899497,113.991623469311,119.40332197615,1
"336","train",14217,22763,6636,0.120616715420763,0.384965281635985,0.912073183703904,96.1321657170992,95.5898168079779,87.2649186256781,110.88007315186,120.022580503449,116.456901748041,1
"337","train",10184,23684,9748,0.0345821203579606,0.418583903752268,0.879117284993668,93.4811468970935,100.403563587232,81.2209684037751,118.121759622938,117.057084951866,113.452195322117,1
"338","train",10092,29493,4031,0.0105231866825204,0.396080558829793,0.910206682524178,97.4883075703528,93.3881599023497,95.153311833292,124.891993658343,113.38561692605,118.276358223766,1
"339","train",14191,18505,10920,0.255618791805347,0.468617384808528,0.870938016232161,95.7384257628074,92.6372872196704,96.0471611721612,103.715735325206,127.176925155363,115.020604395604,1
"340","train",16760,16691,10165,0.186384248209997,0.446358669283973,0.82746679783581,101.44415274463,97.0027559762746,78.9409739301525,104.209248210024,130.572284464682,113.6581406788,1
"341","train",19441,14720,9455,0.0400346548783575,0.325066336317118,0.934445308530621,92.3061570906846,90.8862092391304,104.637017451084,110.141453628929,119.225747282609,125.330618720254,1
"342","train",6816,22234,14566,0.106238493049806,0.579901652124417,0.884028882732473,95.012764084507,90.9489520554106,99.6804888095565,110.439700704225,114.412341459027,122.522518193052,1
"343","train",12223,21718,9675,0.0297247394417134,0.491530112367257,0.956915032679711,96.1206741389184,92.4731098627866,97.0023772609819,124.073140800131,110.673542683488,120.011369509044,1
"344","train",11107,20772,11737,0.0924056018373881,0.536867502633674,0.959515325257588,96.9624561087602,98.0797708453688,85.834284740564,124.782299450797,108.797467745041,122.294112635256,1
"345","train",16736,16745,10135,0.185860701833287,0.446093244105593,0.827510181181603,87.5809631931166,92.0828904150493,109.918993586581,104.189232791587,130.590743505524,113.548199309324,1
"346","train",11204,21337,11075,0.179553170786375,0.545263451961849,0.950138184393353,89.1656551231703,92.0302760463045,104.654627539503,118.278471974295,121.45840558654,105.147990970655,1
"347","train",14179,19886,9551,0.118429215257568,0.457035888880296,0.935557923305445,92.3100359686861,98.8287740118677,88.7382473039472,109.377459623387,118.255908679473,123.417862003979,1
"348","train",12390,17279,13947,0.0505356945037858,0.492964711783192,0.915621182150254,96.1519774011299,95.705075525204,91.5394708539471,130.830831315577,113.255975461543,107.788054778805,1
"349","train",11717,24921,6978,0.0217364747383972,0.353148419594038,0.956088322402645,97.2748143722796,93.7858031379158,92.3913728862138,118.106767944013,116.025881786445,115.495270851247,1
"350","train",13472,22131,8013,0.0463473988170076,0.320142538059822,0.951934968421431,91.6818586698337,97.069856762008,92.1403968551105,123.728548099762,106.014414170169,133.30687632597,1
"351","train",13189,22280,8147,0.0288770053475924,0.473833386137176,0.935381964250081,97.8289483660626,91.9884201077199,95.9793789124831,115.533399044658,116.491337522442,118.088498833927,1
"352","train",14530,18356,10730,0.257797929908372,0.475001175017766,0.87268351515818,93.5297315898142,96.1475266942689,92.9954333643989,127.337508602891,106.426890390063,119.056663560112,1
"353","train",14904,19310,9402,0.0644324987107012,0.470409317533274,0.946069880834707,90.9567901234568,93.4036250647333,102.368432248458,101.554549114332,120.931020196789,131.090938098277,1
"354","train",11790,14849,16977,0.123633521262605,0.569483915864207,0.931180016331048,97.4509754028838,94.1857364132265,92.7255109854509,123.89304495335,113.660717893461,113.849148848442,1
"355","train",13008,19689,10919,0.0591195764898758,0.338500147887816,0.859241581054095,88.6598247232472,92.0075676773833,105.951827090393,114.034132841328,121.190309309767,110.9801263852,1
"356","train",8982,26856,7778,0.034940469173641,0.431333415105607,0.95961661599587,86.5355154753952,96.4295874292523,97.0348418616611,96.729681585393,122.790698540363,117.610053998457,1
"357","train",8571,24320,10725,0.149616238981875,0.598839493034064,0.91733552721788,92.8294248045736,96.4674753289474,91.3736130536131,118.34383385836,123.097738486842,100.065454545455,1
"358","train",13522,22075,8019,0.0466649845857569,0.320244975906467,0.952355802029022,97.178523886999,92.0546319365798,96.7150517520888,123.563452152049,106.117417893545,133.170844244918,1
"359","train",9033,26811,7772,0.0359778850098648,0.431795846159059,0.960512851563705,102.310306653382,92.581515049793,92.0406587750901,136.166279198494,110.178807205998,115.449047864128,1
"360","train",9033,26811,7772,0.0359778850098654,0.431795846159052,0.960512851563706,102.310306653382,92.581515049793,92.0406587750901,96.8337208015056,122.821192794002,117.550952135872,1
"361","train",9209,22315,12092,0.114581004516049,0.516750800701163,0.914288494094262,91.9566728200673,89.0211965045933,106.547717499173,113.914540123792,122.951691687206,106.562851472048,1
"362","train",9950,26622,7044,0.0198809734949252,0.359827416805418,0.876480052554853,91.6219095477387,93.8377281947262,101.068427030097,111.844020100503,119.008376530689,113.59667802385,1
"363","train",11204,21337,11075,0.17955317078637,0.54526345196184,0.950138184393343,89.1656551231703,92.0302760463045,104.654627539503,114.721528025705,111.54159441346,127.852009029345,1
"364","train",12937,21506,9173,0.170910005804897,0.583410010521496,0.939657947557113,96.434876710211,91.415046963638,99.003815545623,121.763082631213,112.835720264112,117.668156546386,1
"365","train",12179,25356,6081,0.089665431818506,0.532111980302471,0.953140447101418,94.9396502175877,94.6982173844455,92.7929616839336,113.03645619509,117.671399274333,118.552376253906,1
"366","train",14010,19082,10524,0.042024324362149,0.300286071875498,0.924684195228855,96.4675231977159,95.3816685881983,90.2821170657545,114.648893647395,108.352898019076,133.736507031547,1
"367","train",12745,23133,7738,0.0334445649581909,0.542435685206519,0.936218509114728,93.8543742644174,95.2763152206804,93.2425691393125,109.787838367987,117.122465741581,125.694494701473,1
"368","train",12533,24516,6567,0.0194279259617347,0.477523282114235,0.954991833797639,99.3239447857656,93.6807798988416,88.351911070504,122.122716029682,112.908467939305,119.177097609258,1
"369","train",6816,22234,14566,0.106238493049807,0.579901652124419,0.884028882732482,95.012764084507,90.9489520554106,99.6804888095565,122.560299295775,118.587658540973,110.477481806948,1
"370","train",9114,26119,8383,0.0286213410095213,0.454661282561167,0.921566288450294,93.9528198376125,98.4190436081014,82.8842896337827,125.94930875576,113.192388682568,116.5322676846,1
"371","train",8482,25630,9504,0.028451022002764,0.491914040684565,0.931088664422031,94.7396840367838,95.3419430355053,92.0155723905724,135.46993633577,109.508271556769,118.424978956229,1
"372","train",14247,19684,9685,0.0436819860252639,0.478334150160738,0.90806199196254,102.259072085351,94.9830319040845,82.1043882292204,116.438408085913,110.804155659419,128.166959215281,1
"373","train",10810,26097,6709,0.0339188478351556,0.410628522397887,0.942641871176876,103.5644773358,91.2222860865234,92.6445073781488,112.043755781684,119.367092002912,112.527649426144,1
"374","train",16808,17060,9748,0.223185271252692,0.516865963266894,0.915076395761441,91.6050095192765,91.2638335287222,105.155313910546,124.788017610662,114.954161781946,104.914751743947,1
"375","train",14055,22296,7265,0.197716533785306,0.569975094451191,0.93901029647927,99.515901814301,89.0701471115895,101.460151410874,112.05926716471,121.35127377108,110.202752924983,1
"376","train",15540,20159,7917,0.070369445075322,0.373013367259579,0.918611971756022,102.643822393822,91.5807331712883,85.9480863963623,119.720463320463,117.192767498388,108.414677276746,1
"377","train",12182,21747,9687,0.0288921938829697,0.491066516274047,0.956363997028536,92.8618453455919,96.5556168666943,91.9452874987096,124.266130356263,110.520577550927,120.157221017859,1
"378","train",12313,21871,9432,0.113327696058516,0.460406070891547,0.870304262502383,87.7163160886868,95.4158017466051,101.232188295165,124.696255989604,113.833981070824,111.982188295165,1
"379","train",9962,26641,7013,0.019972759230172,0.360226571015712,0.877932578992002,97.2359967877936,95.2571975526444,87.7370597461857,120.970788998193,114.06508764686,119.398973335235,1
"380","train",9005,27122,7489,0.0263474540288065,0.35941099837909,0.9333642283192,101.518489727929,91.912432711452,95.4318333555882,128.555136035536,112.000884890495,118.298437708639,1
"381","train",12475,20582,10559,0.0392694408424687,0.461004761441988,0.836886291594051,91.5628857715431,95.4553007482266,96.107964769391,125.938436873747,122.513166844816,93.6278056634151,1
"382","train",12790,23363,7463,0.024349599104691,0.455221218736152,0.934503550850904,92.6781860828772,91.8883276976416,105.79807048104,103.291243158718,122.714334631683,119.682969315289,1
"383","train",11289,21200,11127,0.18030565933525,0.545416019237887,0.949624742500527,99.9559748427673,96.9651886792453,84.2677271501752,118.221631676854,121.569858490566,105.093825829064,1
"384","train",14530,18356,10730,0.257797929908363,0.475001175017809,0.87268351515818,93.5297315898142,96.1475266942689,92.9954333643989,105.662491397109,126.573109609937,113.943336439888,1
"385","train",12179,25356,6081,0.0896654318185089,0.532111980302474,0.95314044710141,94.9396502175877,94.6982173844455,92.7929616839336,119.96354380491,115.328600725667,114.447623746094,1
"386","train",13758,17265,12593,0.193168181649723,0.422745779458519,0.807245855540671,105.457988079663,94.7898638864755,82.1308663543238,108.658307893589,129.211410367796,107.639799888827,1
"387","train",14166,22081,7369,0.0523659244864049,0.40131920709038,0.933197097539015,96.0590145418608,93.3287441691952,95.0126204369657,131.983763941833,109.741542502604,106.985886823178,1
"388","train",13275,25377,4964,0.0277915881983669,0.464795897473888,0.939823987612797,96.9136723163842,93.7281790597785,91.9909347300564,108.521581920904,120.149702486504,119.178283642224,1
"389","train",13877,20075,9664,0.0863347025053332,0.442283398041577,0.889517189326101,94.1984578799452,97.8697882938979,87.9329470198676,118.380341572386,111.963138231631,123.224337748344,1
"390","train",13788,21827,8001,0.0942345432515856,0.622264563497109,0.96093037389937,93.5118944009283,96.2176203784304,91.5170603674541,116.047505076878,115.276080084299,120.618672665917,1
"391","train",12310,24385,6921,0.0200222997403679,0.442072955489285,0.93388295355712,96.2886271324127,93.6282550748411,94.3901170351105,105.243541835906,120.136682386713,123.70799017483,1
"392","train",15404,18296,9916,0.141033650541484,0.451893481485231,0.861964422719542,98.5341469748117,96.1202995190205,85.2435457845906,113.333354972734,115.953487101006,122.427591770875,1
"393","train",14366,19646,9604,0.119572083323084,0.458622720186473,0.93523286865768,96.5183071140192,90.2098646034816,100.25687213661,109.316580815815,118.324340832739,123.513327780092,1
"394","train",14962,19221,9433,0.0651480482582003,0.470487242813413,0.945921181999794,98.0243282983558,95.6841995733833,86.4969786918266,101.583812324556,120.885281723115,131.223470794021,1
"395","train",14229,19703,9684,0.043460262733246,0.478141777951577,0.908061407132076,86.692669899501,94.0463381210983,106.894568360182,116.511842012791,122.233010201492,104.818256918629,1
"396","train",8982,26856,7778,0.0349404691736403,0.431333415105614,0.959616615995867,86.5355154753952,96.4295874292523,97.0348418616611,136.270318414607,110.209301459637,115.389946001543,1
"397","train",10311,26491,6814,0.017810790303901,0.392959503079387,0.96241590266869,91.597226263214,95.354271261938,95.5713237452304,115.261080399573,118.32584651391,111.276342823598,1
"398","train",10070,29503,4043,0.00985415814786662,0.396032839465267,0.907992026887439,91.5184707050645,95.5861776768464,94,108.147567030785,119.613530827373,114.583230274549,1
"399","train",15522,18145,9949,0.141572619255128,0.452675452104189,0.861855462860648,90.5481896662801,92.8337282998071,103.704392401246,119.787076407679,116.894736842105,110.651723791336,1
"400","train",9244,24817,9555,0.0489822757315813,0.505387910090137,0.912764695621869,102.344655993077,91.0704355885079,95.8182103610675,119.563067935958,115.872023209896,115.167660910518,1
"401","train",13990,23791,5835,0.0456707171789364,0.341173998076274,0.944220978880002,96.5576125804146,93.3641713252911,94.1977720651243,116.613724088635,117.681476188475,111.410111396744,1
"402","train",14166,22081,7369,0.0523659244864102,0.401319207090377,0.933197097539006,96.0590145418608,93.3287441691952,95.0126204369657,101.016236058167,123.258457497396,126.014113176822,1
"403","train",9607,25205,8804,0.0198417412140248,0.41855591988823,0.911026627825184,88.3187259290101,96.9900416584011,94.1163107678328,113.828978869574,121.432850624876,105.292367105861,1
"404","train",10364,26432,6820,0.0185986938194807,0.393089629919676,0.962849749870641,97.3348128135855,93.6570066585956,93.4592375366569,117.555673485141,114.764641343826,121.621407624633,1
"405","train",21638,12813,9165,0.136825736857252,0.398514682545136,0.925708417573289,92.1708106109622,93.2339811129322,101.769012547736,112.914964414456,127.117302739405,110.120676486634,1
"406","train",11563,26022,6031,0.0624836149109769,0.449797983907953,0.917422077436547,92.7378707947764,93.5893859042349,101.807494611176,123.863876156707,118.261202059796,94.7824573039297,1
"407","train",13845,18818,10953,0.187050750961246,0.459243027639297,0.848086386933145,86.9581798483207,92.38234668934,107.671414224413,122.041747923438,107.410723775109,125.111019811924,1
"408","train",6851,22111,14654,0.106613890629967,0.579176720663434,0.883624092464817,94.0649540213108,97.9818642304735,89.4497065647605,110.539483287111,114.255121885035,122.673877439607,1
"409","train",14176,18519,10921,0.254919942017431,0.468533535775052,0.871478766398987,93.4194413092551,96.2852205842648,92.8753777126637,129.282872460497,105.826934499703,118.0057687025,1
"410","train",9118,22448,12050,0.113639902111329,0.516480615767306,0.913972500203366,96.8076332529063,100.054303278689,82.4067219917012,119.283176135117,110.023966500356,126.458257261411,1
"411","train",16929,18625,8062,0.114143846445171,0.494198710356634,0.927181500235968,92.9937385551421,93.4454228187919,100.09923096006,106.666725736901,122.563597315436,123.140163731084,1
"412","train",12768,23034,7814,0.0334626394417404,0.542027216374099,0.934910693225371,95.108865914787,93.7218459668316,95.7989506014845,122.99843358396,116.087045237475,107.098925006399,1
"413","train",13780,20062,9774,0.0460172457952672,0.38836743350509,0.928310002126519,94.3300435413643,93.2064101286013,97.3948229997954,105.531132075472,122.345927624364,119.965316144874,1
"414","train",11857,24472,7287,0.0295726690777504,0.526708875769971,0.935345511883941,96.9455174158725,93.7142039882314,93.1597365170852,117.90714345956,117.943527296502,109.362563469192,1
"415","train",9209,22315,12092,0.114581004516053,0.516750800701166,0.914288494094264,91.9566728200673,89.0211965045933,106.547717499173,119.085459876208,110.048308312794,126.437148527952,1
"416","train",21638,12813,9165,0.136825736857248,0.39851468254514,0.925708417573285,92.1708106109622,93.2339811129322,101.769012547736,120.085035585544,105.882697260595,122.879323513366,1
"417","train",12477,17191,13948,0.0514892500239637,0.493578605312166,0.916426277996048,92.852288210307,93.2503635623291,97.5141238887296,102.404664582832,119.84823454133,124.982076283338,1
"418","train",9955,27176,6485,0.0242656660856202,0.44254835581561,0.940179902338758,96.4876946258162,93.7203414777745,94.7159599074788,124.823907584129,114.427362378569,112.407710100231,1
"419","train",12413,23837,7366,0.0291740316524576,0.478802356198589,0.929602359542826,90.1243857246435,97.7700633468977,91.2914743415694,122.608636107307,115.684524059236,108.844827586207,1
"420","train",9649,25185,8782,0.0278257017388775,0.422507483835234,0.948814643142635,85.803192040626,95.8762358546754,100.108631291278,131.726914706187,105.445979749851,131.47050785698,1
"421","train",10184,23684,9748,0.0345821203579604,0.418583903752267,0.879117284993667,93.4811468970935,100.403563587232,81.2209684037751,114.878240377062,115.942915048134,119.547804677883,1
"422","train",11437,26302,5877,0.15401543322583,0.486052652374136,0.883608083355902,100.281892104573,92.1367196410919,93.8247405138676,110.257060417942,119.014257470915,117.396801088991,1
"423","train",11970,26221,5425,0.113550870640643,0.452320584234534,0.837794524261353,99.1824561403509,92.427176690439,94.1870967741935,117.813533834586,116.814156592045,112.08331797235,1
"424","train",11183,20621,11812,0.0932939177638285,0.536784412615757,0.958970604835162,92.0617007958508,90.8271179865186,103.220453775821,108.619422337477,124.199893312642,110.518709786658,1
"425","train",11900,20575,11141,0.0419057505355076,0.500714840492721,0.859666203794168,99.9078991596639,91.1124665856622,94.9797145678126,101.90731092437,114.667752126367,135.470604075038,1
"426","train",13000,25889,4727,0.195552337858202,0.505366879263619,0.951528349863344,94.3507692307692,93.5390320213218,100.173471546435,119.786692307692,114.218278033141,119.957689866723,1
"427","train",13189,22280,8147,0.0288770053475923,0.473833386137164,0.935381964250082,97.8289483660626,91.9884201077199,95.9793789124831,117.466600955342,116.508662477558,114.911501166073,1
"428","train",9118,22448,12050,0.113639902111325,0.516480615767306,0.913972500203366,96.8076332529063,100.054303278689,82.4067219917012,113.716823864883,122.976033499644,106.541742738589,1
"429","train",12223,21716,9677,0.0297205685841376,0.491521206014158,0.956948657317623,96.1206741389184,92.4755019340578,96.9960731631704,108.926859199869,122.317231534353,113.011263821432,1
"430","train",9064,22563,11989,0.109289064257662,0.514844970031591,0.914316554881158,95.7759267431598,100.217834507823,82.7745433313871,111.559907325684,123.545893719807,106.974643423138,1
"431","train",15520,17361,10735,0.220490448756789,0.601135066087994,0.948836589130255,92.1398195876289,89.6972524624158,105.679366557988,106.365528350515,117.376879212027,129.733674895203,1
"432","train",21470,15220,6926,0.0261994392540419,0.322407564865605,0.941308963666344,94.5022356776898,91.7323915900131,100.574935027433,116.994643688868,116.339027595269,115.320386947733,1
"433","train",12030,23980,7606,0.10196925985689,0.581655955126019,0.951165488546227,95.144472152951,95.4214762301918,90.5754667367868,107.656857855362,121.310008340284,115.321851170129,1
"434","train",14962,19221,9433,0.0651480482582001,0.47048724281344,0.945921181999792,98.0243282983558,95.6841995733833,86.4969786918266,131.416187675444,112.114718276885,101.776529205979,1
"435","train",10458,19924,13234,0.0260770439367172,0.522229570406755,0.854164703511744,91.1244023713903,95.3812487452319,95.8407888771347,108.206827309237,112.047028709095,129.757594075865,1
"436","train",9877,21354,12385,0.115313652037711,0.609280347898277,0.90935366152917,88.5153386655867,94.3488339421186,99.5333871618894,114.05770983092,114.305282382692,122.231812676625,1
"437","train",12164,22238,9214,0.0305594779838905,0.41765852127333,0.890097762569394,91.8179875041105,90.0064304343916,108.88593444758,114.55836895758,116.07869412717,120.080095506837,1
"438","train",10454,20021,13141,0.026359363335921,0.523285452235928,0.854122183079152,97.8871245456285,93.5779431596823,93.2102579712351,108.281997321599,112.01833075271,129.865687542805,1
"439","train",14247,19684,9685,0.0436819860252646,0.478334150160752,0.908061991962543,102.259072085351,94.9830319040845,82.1043882292204,116.561591914087,122.195844340581,104.833040784719,1
"440","train",15436,20294,7886,0.0698591019719588,0.372667667638577,0.918652066456858,86.2926276237367,97.3757268158076,103.164595485671,113.101127235035,115.994875332611,124.452827796094,1
"441","train",12504,20607,10505,0.040363240625744,0.461978368287138,0.83664137525552,97.4528950735765,93.5051196195468,92.9367920038077,126.223368522073,122.184451885282,93.7755354593051,1
"442","train",14366,19646,9604,0.119572083323076,0.458622720186438,0.935232868657675,96.5183071140192,90.2098646034816,100.25687213661,123.683419184185,114.675659167261,109.486672219908,1
"443","train",8482,25630,9504,0.0284510220027647,0.491914040684558,0.931088664422026,94.7396840367838,95.3419430355053,92.0155723905724,97.5300636642301,123.491728443231,114.575021043771,1
"444","train",9114,26119,8383,0.0286213410095218,0.454661282561165,0.921566288450298,93.9528198376125,98.4190436081014,82.8842896337827,107.05069124424,119.807611317432,116.4677323154,1
"445","train",11940,25355,6321,0.0432413702499494,0.37884750271627,0.941767094434698,95.6448073701843,93.5763360283968,96.0425565575067,118.65418760469,114.065864720962,122.194747666508,1
"446","train",11107,20772,11737,0.0924056018373833,0.536867502633666,0.95951532525758,96.9624561087602,98.0797708453688,85.834284740564,108.217700549203,124.202532254959,110.705887364744,1
"447","train",15753,21533,6330,0.0584784970929843,0.319792238634097,0.890492829043182,101.595061258173,90.4987693307946,90.4541864139021,114.80854440424,116.454836762179,120.863033175355,1
"448","train",12995,25898,4723,0.195695478653161,0.505512273640681,0.95167577935263,94.242323970758,93.586068422272,100.220410755876,113.188226240862,118.792493628852,113.041499047216,1
"449","train",13263,25355,4998,0.0278950877644266,0.464290834850945,0.937740586430673,92.03355198673,95.3027805166634,96.9725890356142,124.432028952726,112.833563399724,114.051020408163,1
"450","train",12919,22223,8474,0.123616986077651,0.342701652500886,0.827061322522964,94.7585726449416,94.8332808351708,93.2317677602077,117.08290115334,122.161004364847,100.765400047203,1
"451","train",10334,25222,8060,0.196726586899535,0.64328511834516,0.89655719359711,94.7953357847881,94.9847355483308,92.6044665012407,115.450164505516,114.439140432955,124.295037220844,1
"452","train",11884,26299,5433,0.112036615386633,0.451696142923422,0.837377969778047,89.5782564792999,96.693524468611,94.6477084483711,115.181925277684,116.223088330355,120.723541321553,1
"453","train",13908,18729,10979,0.189538254185743,0.459331078258581,0.846394810770689,102.114035087719,96.5355865235731,81.3821841697787,110.99129997124,125.69720753911,107.788869660261,1
"454","train",13990,23791,5835,0.0456707171789361,0.341173998076274,0.944220978880002,96.5576125804146,93.3641713252911,94.1977720651243,116.386275911365,115.318523811525,121.589888603256,1
"455","train",10169,23709,9738,0.0340870658421671,0.418670828236739,0.879386595467989,95.4970990264529,88.6018389641065,107.818956664613,118.155767528764,117.096208190982,113.319367426576,1
"456","train",9962,26641,7013,0.0199727592301723,0.360226571015699,0.877932578991999,97.2359967877936,95.2571975526444,87.7370597461857,112.029211001807,118.93491235314,113.601026664765,1
"457","train",10539,18255,14822,0.12174091004652,0.509494793261036,0.946560623979581,95.1990701205048,96.5035332785538,91.5353528538659,108.523863744188,127.480032867707,108.648158143301,1
"458","train",11940,25355,6321,0.0432413702499454,0.378847502716249,0.941767094434703,95.6448073701843,93.5763360283968,96.0425565575067,114.34581239531,118.934135279038,110.805252333492,1
"459","train",12380,21749,9487,0.113556653679232,0.460557393217917,0.869728854965713,101.098949919225,93.6604901374776,87.8133234953094,124.72253634895,113.832544025013,111.885211341836,1
"460","train",13108,17579,12929,0.198051780980905,0.424734280764942,0.808487683107899,105.508696978944,95.2573525228966,82.3091499729291,109.16219102838,129.408157460606,106.388738494857,1
"461","train",12413,23837,7366,0.029174031652457,0.478802356198597,0.929602359542826,90.1243857246435,97.7700633468977,91.2914743415694,110.391363892693,117.315475940764,124.155172413793,1
"462","train",10487,19895,13234,0.0267640421287224,0.522590659787408,0.854164703511717,91.1278726041766,95.3856245287761,95.8407888771347,124.822256126633,120.932043226941,103.242405924135,1
"463","train",12390,17279,13947,0.050535694503788,0.492964711783192,0.915621182150258,96.1519774011299,95.705075525204,91.5394708539471,102.169168684423,119.744024538457,125.211945221195,1
"464","train",12745,23133,7738,0.0334445649581909,0.542435685206529,0.93621850911472,93.8543742644174,95.2763152206804,93.2425691393125,123.212161632013,115.877534258419,107.305505298527,1
"465","train",11838,20702,11076,0.0411738204320408,0.500935023801839,0.859063582095917,88.9330968068931,97.936962612308,94.0259118815457,101.916877850988,114.568495797507,135.696551101481,1
"466","train",21470,15220,6926,0.0261994392540419,0.322407564865612,0.941308963666343,94.5022356776898,91.7323915900131,100.574935027433,116.005356311132,116.660972404731,117.679613052267,1
"467","train",16453,18937,8226,0.120820209199584,0.375639141963931,0.895685607089989,93.1514617395004,95.39441305381,95.1382202771699,130.660973682611,106.65580609389,110.838560661318,1
"468","train",9649,25185,8782,0.0278257017388775,0.422507483835236,0.948814643142642,85.803192040626,95.8762358546754,100.108631291278,101.273085293813,127.554020250149,101.52949214302,1
"469","train",14217,22763,6636,0.120616715420763,0.384965281635994,0.912073183703902,96.1321657170992,95.5898168079779,87.2649186256781,122.11992684814,112.977419496551,116.543098251959,1
"470","train",12310,24385,6921,0.0200222997403654,0.442072955489285,0.933882953557127,96.2886271324127,93.6282550748411,94.3901170351105,127.756458164094,112.863317613287,109.29200982517,1
"471","train",12807,17792,13017,0.195841428630466,0.421885138947591,0.806908612719144,83.5185445459514,93.4861735611511,106.690020742106,123.977199968767,103.702057104317,126.636014442652,1
"472","train",14199,23046,6371,0.01909910805649,0.444891291585541,0.941314350257464,103.426438481583,89.3629697127484,93.1880395542301,125.629621804352,111.963073852295,112.564432585151,1
"473","train",15031,17958,10627,0.262080849903668,0.478882970940838,0.874342638156258,95.0020624043643,93.227530905446,95.9401524418933,127.497837801876,105.737331551398,119.131739907782,1
"474","train",19017,15130,9469,0.0376701135310285,0.319667716392551,0.933331262592705,96.4699479413157,98.3399867812293,84.407962826064,110.301782615555,118.748975545274,125.354630900834,1
"475","train",9910,22195,11511,0.155090322708284,0.51676397704838,0.844048574168631,100.770837537841,103.290696102726,72.151507253931,111.631281533804,121.041180446046,111.935453044914,1
"476","train",12533,24475,6608,0.0193794265492041,0.477149872819346,0.954534016996639,89.6894598260592,95.264024514811,100.794037530266,110.761748982686,120.207313585291,113.652088377724,1
"477","train",12790,23363,7463,0.0243495991046901,0.455221218736136,0.934503550850902,92.6781860828772,91.8883276976416,105.79807048104,129.708756841282,110.285665368317,113.317030684711,1
"478","train",13758,17265,12593,0.193168181649727,0.422745779458539,0.807245855540703,105.457988079663,94.7898638864755,82.1308663543238,124.341692106411,103.788589632204,125.360200111173,1
"479","train",11423,26329,5864,0.153979329629065,0.486124373407666,0.883697803814615,88.8144095246433,96.8195905655361,95.1606412005457,110.241355160641,118.990998518744,117.507332878581,1
"480","train",19017,15130,9469,0.0376701135310283,0.319667716392539,0.933331262592714,96.4699479413157,98.3399867812293,84.407962826064,122.698217384445,114.251024454726,107.645369099166,1
"481","train",11940,22470,9206,0.0233832561500295,0.481996387339963,0.893801996140694,100.52797319933,86.8300400534045,105.402672170324,119.543132328308,116.391544281264,112.817836193787,1
"482","train",12807,17792,13017,0.195841428630462,0.421885138947568,0.80690861271912,83.5185445459514,93.4861735611511,106.690020742106,109.022800031233,129.297942895683,106.363985557348,1
"483","train",9918,27232,6466,0.0232739839230706,0.442329093799618,0.940955101496237,92.499495866102,95.2773207990599,94.2947726569749,108.16827989514,118.579612220917,120.521342406434,1
"484","train",13204,22250,8162,0.0290402195413143,0.473652346331751,0.935239824917999,91.2072099363829,96.9639101123596,93.1101445724087,115.423659497122,116.576359550562,118.03308012742,1
"485","train",12477,17191,13948,0.0514892500239611,0.493578605312166,0.916426277996054,92.852288210307,93.2503635623291,97.5141238887296,130.595335417168,113.15176545867,108.017923716662,1
"486","train",14050,22294,7272,0.197558021073166,0.569669496936717,0.939115382126493,99.5331672597865,89.0623934690948,101.445819581958,120.931459074733,111.634296223199,122.855060506051,1
"487","train",13191,23341,7084,0.101666763286308,0.458076547957725,0.917916099246067,92.413615343795,95.8060065978321,94.081874647092,111.51383519066,117.607771732145,122.134669678148,1
